Spectacle Lenses, Unmounted;90.01
Spectacles and Goggles;90.04
Spectrographs;90.27
Spectrometers;90.27
Spectrophotometers;90.27
Spectrophotometers, Photo Electric;90.27
Spectrum Analysers;90.30
Speed Camera Detectors;85.12
Speed Indicators;90.29
Speiss, Nickel;75.01
Spent Catalytic Converters;26.20
Spent Oxide;38.24
Sperm Oil;15.04
Spermaceti;15.21
Spices;07.09 or Chapter 9
Spider Silk;Chapter 50
Spiegeleisen;72.01
Spikes, Iron or Steel, For Sports Footwear;64.06
Spinach;Chapter 07
Spin Dryers;84.21
Spindles and Spindle Flyers, Textile;84.48
Spirit, Petroleum and White;27.10
Spirits - Beverages;22.08
Spirits - Methylated and Neutral;22.07
Spirits - of Turpentine;38.05
Spirits -Perfumed;33.03
Splints and other Fracture Appliances;90.21
Split Peas;07.13
Spoke shaves;82.05
Sponge Iron or Steel - Not in Powder form;72.03
Sponge Iron Powder;72.05
Sponges - Natural;05.11
Sponges - Plastics;39.24
Spools, for Spinning and Weaving of Iron or Steel;73.26
Spools, of Paper;48.22
Spool, of Turned Wood;44.21
Spools for Film, Tape, etc of Plastics;39.23
Spools, typewriter, Loaded;96.12
Spoons;82.15
Sporting Guns, Rifles and Carbines;93.03
Sports Shoes;Chapter 64
Spotlights, non focusing;94.05
Sprats (bristling);Chapter 3
Spraying Equipment, Including Spray Guns;84.24
Spraying Lorries;87.05
Sprays, Scent and Toilet, Empty;96.16
Spreading Machine - Asphalt, Cement, etc;84.79
Spreading Machine - Manure;84.32
Spreading Machine - Slurry;84.32 or 87.16
Spreading Machines - Textile;84.456
Springs, Inner Units for Mattresses, Etc);94.04
Spring Washers, of Iron or Steel;73.20
Springs and Leaves for Springs, Iron or Steel;73.20
Springs, Combination, Mattress Supports;94.04
Springs, Copper;74.16
Springs, Upholstery and Mattress, Single;73.20
Sputtering Machines;See Semi-Conductor Apparatus
Squeegees;96.03
Squid;03.07 or 16.05
Stabilising Valves;85.40
Stacking Machines, Not Self Propelled;84.25
Stages - Diving;95.06
Stages - Floating;89.07
Stages - Specimen;90.11 or 90.12
Stain Removers;27.10 or 34.05 or 38.14 or 38.24
Stair Lifts;84.28
Stamp Cancelling Machines;84.72
Stamp Impressed Paper;49.07
Stamp Vending Machine, Automatic;84.76
Stamping Foils;32.12
Stamps, Date and Similar, Hand Operated;96.11
Stamps, Postage, Revenue, etc;49.07
Stamps, Postage and Revenue, Philatelic;97.04
Standard Lamps;94.05
Standard Trees;06.02
Stand, Floor Standing Furniture;94.03
Stannates;28.41
Staple, In Strips, of Base Metal;83.05
Staple, other, of Iron or Steel;73.17
Stapling Machines;84.72
Starch Glues;35.05
Starches;11.08
Starch, Soluble or Roasted;35.05
Starting Equipment, Electric, for Internal Combustion Engines;85.11
Static Converters;85.04
Station Wagons and Estate Cards;87.03
Stationery - Glassware;70.13
Stationery - Paper;48.17 or 48.20 or 18.23
Stationery - Paper Clips, Base Metal;83.05
Stationery - Pencils;96.08 or 96.09
Stationery - Pens;96.08
Stationery - Staples, Base Metal, in Strips;83.05
Stators;84.06 or 84.10 or 84.11 or 85.03
Statues, Original Works of Art;97.03
Statuettes, Base Metal;83.06
Statuettes, Plastic;39.26
Staves, Wood, Finished or Unfinished;44.16
Steam and Other Vapour Generating Boilers;84.02
Steam and :Vapour Power Units;84.06
Steam Blasting Machine;84.24
Steam Engines with Self Contained Boilers;84.06
Steam Turbines;84.06
Stearic Acid - Chemically Defined;29.15
Stearic Acid - Industrial;38.23
Stearin(e);15.03
Stearin, Moulded or Carved;96.02
Steatite, Natural;96.02
Steers;01.02
Stems for grafting and Budding;06.02
Stencil Correctors (Retail);38.24
Stencil Duplicators, Digital;84.72
Stencils (Paper);48.16
Stencils (Plastic);39.26
Sterilising Equipment;84.19
Stereo Cameras;90.06
Stethoscopes;90.18
Sticks, Seat and Walking;66.02
Sticks, Wood, Roughly Trimmed;44.04
Stiffeners (Footwear);64.06
Stiffening Agents;38.09
Stilettos, Embroidery, Iron or Steel;73.19
Stillingia Oil;1515 or 15.16 or 15.18
Stitch Bonded Fabric;56.02 or Chapter 60
Stock, Share and Bond Certificates;49.07
Stockings;61.15 or 62.17
Stocks, Fruit;06.02
Stocks, Rose;06.02
Stoles (Furskin);43.03
Stomachs, Animal;05.04
Stones, articles of;Chapter 68
Stone, Crushed or Broken;25.17
Stone Working Machinery;84.56 or 84.64
Stop Clocks;91.03 or 91.05
Stop Watches;91.01 or 91.02
Stoppers - Agglomerated Cork;45.04
Stoppers - Base Metal, for Bottles, etc;83.09
Stoppers - Natural Cork;45.03
Storage Bins and Racks (Floor Standing);94.03
Storage Heater Bricks, Ceramic;69.14
Storage Units, Computer;84.71
Storage Water Heaters, Non Electric;84.19
Storax, Crude;13.01
Stoves, Domestic, Non Electric, Iron or Steel;73.21
Stranded Wire - Aluminium;76.14
Stranded Wire - Copper;74.13
Stranded Wire - Iron or Steel;73.12
Straw - Agglomerated Block, etc with Mineral Binder;68.08
Straw - Cereal;12.13
Straw - Cleaned, Bleached or Dyed;14.01
Straw - Envelopes for Bottles;46.02
Straw - Imitation, of Man Made Fibres;54.04 or 54.05
Straw - Pulp;47.06
Straw and Fodder Presses;84.33
Streptomycin;29.41 or 30.03 or 30.04
Strimmers;84.67
String or Cord Grass Trimmers - With Self Contained Electric Motor;84.67
String or Cord Grass Trimmers - With Self Contained Non Electric Motor;84.67
String Musical Instruments;92.01 or 92.02
Strip - Aluminium;76.06
Strip - Copper;74.09
Strip - Iron or Steel;72.11 or 72.12
Strip - Iron or Stainless Steel;72.20
Strip - Iron or Steel of Other Alloy Steel;72.26
Strip - Lead;78.04
Strip - Magnesium;81.04
Strip - Nickel;75.06
Strip - Plastics;39.19 or 39.20 or 39.21
Strip - Rubber;40.05 or 40.08 or 40.17
Strip - Tin;80.04
Strip - Zinc;79.05
Stroboscopes;90.29
Strong Boxes, Base Metal;83.03
Strong Rooms, Linings and Doors, Base Metal;83.03
Strontianite;25.30
Strontium Oxide, Hydroxide and Peroxide;28.16
Structures and Parts thereof, Aluminium (Other than Prefabricated Buildings);76.10
Structures and Parts thereof, Iron or Steel (Other than Prefabricated Buildings);73.08
Studs, fastenings (for Clothing, Household Linen etc);86.06
Studs for Sportswear;64.06
Studs, other, of Iron or Steel (Except Copper Headed);73.17
Styli, Gramophone;85.22
Stylographic Pens and Parts;96.08
Styrene Butadiene Rubber;40.02
Styrene;29.02
Suction Hose, Rubber;40.02
Sugar Beet and Sugar Cane;12.12
Sugar Boilers;84.19
Sugar Confectionery Machinery;84.38
Sugar Making and Refining Machinery;84.38
Sugar(s) - Beet and Cane, Solid;17.01
Sugar(s) - Chemically Pure;17.01 or 17.02 or 29.40
Sugar(s) - Confectionery, not Containing Cocoa;17.04
Sugar(s) - Flavoured or Coloured, not Containing Cocoa;17.01 or 17.02
Sugar(s) - Invert;17.02 or 21.06
Sugar(s) - Sucrose;17.01 or 21.06
Sugar(s) - Syrups;17.02 or 21.06
Suitcases;42.02
Suits and Ensembles - Menes or Boys. Knitted or Crocheted;61.03
Suits and Ensembles - Menes or Boys, other than Knitted or Crocheted;62.03
Suits and Ensembles - Women's or Girls, Knitted or Crocheted;61.04
Suits and Ensembles - Women's or Girls, other than Knitted or Crocheted;62.04
Sulphamates;28.42
Sulphates and Persulphates, inorganic;Chapter 31 or 28.33 or 28.42
Sulphides and Polysulphides of Metals;28.30
Sulphides, of Non Metals;28.13
Sulphite Lye;38.04
Sulphite Turpentine;38.05
Sulphites of Metals;28.32
Sulphonamides;29.35 or 30.03 or 30.04
Sulphoxylates;28.31
Sulphur - Candles, Bands and Wicks;38.08
Sulphur - Sublimed, Precipitated, Colloidal;28.02
Sulphur - Other;25.03
Sulphonitric Acid;28.08
Sulphuric Acid;28.07
Sulphuric Esters and their Salts;29.20
Sultanas;08.06
Sultones and Sultams;29.34
Sunblind's, Textile;63.03 or 63.06
Sunflower Seed;12.06
Sunflower Seed Cake and Meal;23.06
Sunflower Seed Oil;15.12 or 15.16 or 15.18
 Sunglasses;90.04
Sunn Hemp;53.03
Sunscreen;33.04
Sunshine Recorders;90.15
Suntan Preparations;33.04
Sun Umbrellas;66.01
Super Heated Water Boilers;84.02
Super Heaters;84.04
Suppressors;85.35 or 85.36
Surfacing Preparations (non Refractory);32.14
Surfboards;95.06
Surge Suppressors;85.35 or 85.36
Surgical Belts and Trusses;90.21
Surgical Furniture;94.02
Surgical Instruments and Appliances;90.18
Surgical Ligatures and Sutures, Sterile;30.06
Surplices;61.14 or 62.11
Surveying Instruments (non Electrical);90.15
Suspenders and Suspender Belts;62.12
Suspensory Bandages;62.12
Swaging Machines;84.63
Swath Turners;84.33
Swedes;12.14
Sweeper Generators;85.43
Sweepers - Carpet;96.03
Sweepers - Road;84.79 or 87.05
Sweetbreads (Edible Offal);02.06
Sweet Corn;Chapter 7 or Chapter 20
Sweet Fat;21.06
Sweet Potatoes, Fresh, Chilled, Frozen or Dried;07.14
Sweets, Boiled;17.04
Sweets, Sugarless, Containing Synthetic Sweetening Agents;21.06
Swimwear - Knitted or Crocheted;61.12
Swimwear - other than Knitted or Crocheted;62.11
Swine;01.03
Swings, Fairground;95.08
Swipe Cards, Magnetic;85.23
Swipe Card, With Micro Chip (SMART Card);85.23
Switchboards - Telephonic;85.17
Switchboards - Other;85.37
Switches, Electrical;85.35 or 85.36
Switches, Time;91.07
Swivels and Swivel Hooks for all Purposes of Iron or Steel;73.26
Swords;93.07
Synchros;85.01
Sychrotrons;85.43
Synthetic Organic Dyestuff;32.04
Synthetic or Reconstructed Precious and Semi Precious Stones;71.04
Synthetic Organic Tanning Substances;32.02
Synthetic Rubber;40.02
Syringes;40.14 or 84.24 or 90.18
Syringes, Nozzle;70.17
Table Glassware;70.13
Table Jelly Crystals, Powders and Squares;21.06
Table Lamps;94.05
Table Linen;63.02
Table, Billiard and Bagatelle;95.04
Tables (Furniture);94.03
Table, Table Tennis;95.06
Tableware, Ceramic;69.11 or 69.12
Tableware, Plastics;39.24
Tableware, Wood;44.19
Tacheometers;90.15
Tachometers;90.29
Tackle;95.07
Tacks, Copper;74.15
Tacks, Iron or Steel;73.17
Taffeta;50.07 or 59.07
Tags, Indexing of Base Metal;83.05
Tailors Chalk;96.09
Tailors Dummies;96.18
Talc, Natural;25.26
Talcum Powder;33.04
Tall Oil;38.03
Tall Oil, Fatty Acids;38.23
Tallow;15.02
Tallow Oil;15.03
Tangarines, Fresh or Dried;Chapter 08
Tanks, Aluminium;76.11 or 76.12
Tanks, Armoured Fighting Vehicles and Parts;87.10
Tanks, Copper;74.19
Tanks, Vats, etc, Iron or Steel;73.09 or 73.10
Tanning Extracts, Vegetable;32.01
Tanning, Raw Vegetables Material for;14.04
Tanning Substances, Synthetic;32.02
Tannins (Tannic Acid);32.01
Tantalum;81.03
Tantalum Ores and Concentrates;26.15
Tapes - Decks, Instrumental;85.43
Tapes - Decks, Sound;85.19
Tapes - Players;85.19
Tapes - Recorders;85.19
Tapes - Recorders and Reproducers, Combined with Radio Receivers;85.27
Tapes - Recorders and Reproducers, Sound;85.19
Tapes - Recorders, Instrumentation;85.43
Tapes - Rubberised Textile;59.02 or 59.06
Tapes - Self-Adhesive (Pressure Sensitive), Paper Based;48.11 or 48.23
Tapes - Self Adhesive, of Plastics;39.19
Tapes - Woven Textile, Narrow;58.06
Tape Loading Systems for Automatic Data Processing Machine, Automatic;84.71
Tapers;34.06
Tapes, Cassette, Computer, Recording, Video;85.23
Tapestries - Hand Made;58.05
Tapestries - Other Man Made Filament;54.07 to 52.12
Tapestries - Other Man Made Staple Fibres (discontinuous);55.12 to 55.16
Tapioca and Substitutes;19.03
Tapping Machines;84.59
Taps, for Boilers, Pipes, Tanks, etc;84.81
Tar;27.06
Tar Sand;27.14
Tarpaulins - Plastics;39.20 or 39.21 or 39.26
Tarpaulins - Textile;63.06
Tartatic Acid;29.18
Tassels, Textile;58.08
Tatting Lace;58.04
Taximeters, Non Electric;90.29
Tea;09.02
Tea, Extracts, Essences and Concentrates;21.01
Tea Makers, Electric;85.16
Tea Processing Machinery;84.79
Teats, Rubber;40.14
Tedders, Hay;84.33
Tees, Golf;84.33
Teeth, Artificial;90.21
Telegraphic Poles, Wood;44.03
Telemetering Instruments and Apparatus;90.30
Telephone Answering Machines;85.19
Telephone, Mobile;85.17
Telephone Sets;85.17
Teleprinters;85.17
Telescopes;90.05
Telettes;90.03
Televisions - Cabinets and Cases;85.29
Televisions - Camera Tubes;85.40
Televisions - Camera;85.25
Televisions - Picture Tubes;85.40
Televisions - Video Recorders and Reproducers, Image and Sound;85.21
Televisions - Relay Links;85.25
Televisions - Transmitting Apparatus;85.25
Televisions - Tuners;85.28
Television Games;95.04
Television Tuner Cards for Computers;85.28
Ellurium;28.04
Telphers (aerial Transporters);84.28
Temperature Controllers (Thermostats, etc);90.32
Teneriffe Lace;58.04
Tendons;05.11
Tennis Rachets Head Covers;39.26 or 63.07
Tennis Requisites, Except Clothing;95.06
Tents, Textile;63.06
Terminals and Terminal Strips;85.35 or 85.36
Terpenic by products of Essential Oils;33.01
Terry Fabric, Woven;58.02
Testing Instruments;Chapter 90
Tetracycline;29.41
Tetraethyl Lead;29.31
Thallium;81.12
Theatres, Travelling;95.08
Theatrical Scenery, Textile;59.07
Theobromine;29.39
Theodolites;90.15
Thermionic Valves and Tubes;85.40
Thermo Copying Apparatus;84.43
Thermocolorimeters;90.27
Thermocouples;85.03 or 85.06 or 85.48 or 90.33
Thermometers;90.25
Thermostats and Thermo Regulators - Electrical;90.32
Thermostats and Thermo Regulators - Mechanical (including those with Electrical Triggering Device);90.32
Thespesia;53.03
Thick Film Circuits;85.34
Thimbles;73.26
Thin Film Circuits;85.34
Thinners, Composite, Organic for Varnish etc;38.14
Thiosulphates;28.32
Thorium;28.44
Thorium Compounds;28.44
Thorium Ores and Concentrates;26.12
Thread Cutting Machines, Metal Working;84.59
Threading Dies and Taps;82.07
Threshing Machines;84.33
Throwing Machines, Textile;84.45
Thyme;09.10
Thyratrons;85.40
Thyristors;85.41
Tic Beans;07.13
Ticking, Cotton Woven Fabric;52.08 to 52.12
Ties - Clips and Pins;71.13 or 71.17 or 73.19
Ties - Furskin;43.03
Ties - Leather;42.03
Ties - Textile;61.17 or 62.15
Ties, Bow Ties and Cravats - Knitted or Crocheted;61.17
Ties, Bow Ties and Cravats - Other than Knitted or Crocheted;62.15
Tien-Tsin;53.03
Tights;61.15
Tile Hangers, of Iron or Steel;73.26
Tile Making Machinery;84.54
Tiles - Agglomerated Cork;45.04
Tiles - Carpet;Chapter 57
Tiles - Cement or Concrete;68.10
Tiles - Ceramic - Of Siliceous Fossil Meals or Earth;69.01
Tiles - Refractory;69.02
Tiles - Roofing;69.05
Tiles - Paving, hearth and Wall, Unglazed;69.07
Tiles - Paving, Hearth and Wall, Glazed;69.08
Tiles - Flooring, Plastics;39.18
Tiles - Rubber;40.08 or 40.16
Time Recording Apparatus;91.06
Time Recorders;91.06
Time Registers;91.06
Time Switches;91.07
Tins - Dross;26.20
Tins - Flue, Dust;26.20
Tins - Ingots;80.01
Tins - Ores and Concentrates;26.09
Tins - Ornaments;83.06
Tins - Stoppers, Bottle Caps, etc;83.09
Tins - Waste and Scrap;80.02
Tin Alloy Solder, Soft, in Cast Forms;80.01
Tinmens Snips;82.03
Tin Plate of Iron or Steel;72.10 or 72.12
Tinned Iron or Steel - Articles of Domestic Ware;73.23
Tinned Iron or Steel - Casks, Drums, Boxes, Cans and Similar Containers;73.10
Tinned Iron or Steel - Hollow Ware;73.23
Titanates ;28.41
Titanium;81.08
Titanium Ores and Concentrates;26.14
Titanium Oxide;28.23
Tissues - Facial;48.18
Tissues - Human or Animal;30.01
Tissues - Tissue Stock;48.03
Tissues - Webs of Cellulose Fibres;48.03
Toasters;85.16
Tobacco - Chewing;24.03
Tobacco - Manufactured;24.02 or 24.03
Tobacco - Smoking;24.03
Tobacco - Unmanufactured;24.01
Tobacco Machinery;84.78
Tobacco Pouches of Leather, Plastics or Textile;42.02
Tobacco Seed Oil;15.15
Toffees, Not Chocolate Covered;17.04
Toilet - Brushes;96.03
Toilet - Cases of Leather, Plastics Sheeting or Textile;42.02
Toilet - Linen, Textile;63.02
Toilet - Pads and Puffs;96.16
Toilet - Preparations;33.05 or 33.06 or 33.07 or 34.02
Toilet - Soap;34.01
Toilet - Toilet Sprays, Empty;96.16
Toilet - Water;33.03
Toluene;27.07 or 29.02
Tuluol;27.07
Tomatoes;Chapter 07
Tomato Juice (Dry Weight Content under 7%);20.09
Tomato Juice (Dry Weight Content 7% or More);20.02
Tomato Ketchup;21.03
Tomato Pulp, Paste and Puree;20.02
Toner;37.07
Tongues - Fresh, Chilled or Frozen;02.06
Tongues - Salted, in Brine, Dried or Smoked;02.10
Tonquin (Tonka) Beans;12.11 or 12.12
Tool Cases of Leather, Vulcanised Fibre, Plastic Sheeting, Textile or Paperboard;42.02
Tool Handles, Wood;44.17
Tool Sticks, Tips and Plates (Unmounted) of Sintered Metal Carbide;82.09
Tools - Agricultural and Horticultural Hand Tools;82.01
Tools - Electrical Hand Tools;84.67
Tools - Interchangeable for Hand or Machine Tools;82.07
Tools - Pneumatic, Hydraulic, or with non Electric Motor Hand Tools;84.67
Tools - Other Hand Tools;82.03 to 82.05
Tools - Saws, Non Mechanical and Saw Blades;82.02
Tools - Wooden Tools Without Metal Working Parts (see also Machines and Machinery);44.17
Tooth Brushes;96.03
Tooth Brushes (Electric);85.09
Tooth Segments, For Circular Saws;82.02
Toothpaste or Powder;33.06
Topographical Plans;49.05
Torches (Portable Hand Held), Electric;85.13
Torpedoes;93.06
Torque Wrenches;82.04
Tortoise Shell, Unworked;05.07
Tortoise Shell, Worked;96.01
Tossa;53.03
Touch Screens;84.71
Tow, Man Made Fibres;55.01 or 55.02
Towelling, Terry;58.02
Towels, Paper;48.18
Towels, Sanitary, of Textile Fibres;56.01
Towels, Sanitary of Cellulose Wadding;48.18
Towels, Textile;63.02
Towing Ropes;56.09
Toys;Chapter 95
Tracing Cloth;59.01
Tracing Paper;48.06
Track Suits - Other than Knitted or Crocheted;62.11
Track Suits - Knitted or Crocheted;61.12
Traction Motors, Electric;85.01
Tractor Digger Combinations;84.30
Tractor Shovels;84.29
Tractors - Railway Station Platform Type;87.09
Tractors - Other;87.01
Trade lists, Printed;49.11
Traffic Control  Equipment;85.30
Tragacanth, Gum;13.01
Trailers and Parts;87.16
Trainers;64.02 or 64.03 or 64.04
Tram Yarns;50.04
Transducers (Ultrasonic);84.79
Transfers (Decalcomanias);49.08
Transformers, Electric;85.04
Transistors;85.41
Translators, Language - With Calculator, Pocket Size;84.70
Translators, Language - Without Calculators;85.43
Transmission Bands, Belts and Belting;42.05
Transmission Parts for Motor Vehicles;87.08
Transmission Shafts, for Machinery;84.83
Transparent Wrapping (Cellulose);39.20
Transponders;85.26
Travel Clocks;91.03 or 91.05
Travel Sets;96.05
Travel Literature;49.01 or 49.11
Travelling Rugs;63.01
Travelling Wave tubes;85.40
Travertine, Worked, and Articles thereof;68.02
Trays - for Domestic use - Iron or Steel;73.23
Trays - for Domestic use - Plastics;39.24
Trays - for Domestic use - Wooden;44.19
Trays - For Office Use - Base Metal;83.04
Trays - For Office Use - Plastics;39.26
Trays - For Office Use - Wooden;44.21
Treads, Rubber Tyre, Interchangeable;40.12
Trees;06.02
Trefoil Seed;12.09
Tricycles, Toy;95.01
Timmers, Grass etc - String or Cord, with Self Contained Electric Motor;84.67
Timmers, Grass etc - With Interchangeable Attachments, with Self Contained Non Electric Motor;84.67
Trimming and Cutting Machinery for Paper or Paperboard;84.41
Trimmings, Textile, Ornamental, in the piece;58.08
Tripolite (Not Activated);25.12
Trolleys, Domestic (Furniture);94.03
Trolleys, Not Mechanically Propelled, and Parts;87.16
Trolleys, Railway Track Inspection, Mechanically Propelled;86.04
Trophies - Animal Carving Materials;96.01
Trophies - Base Metal;83.06
Trophies - Ceramics;69.13
Trophies - Plastic;39.26
Trophies - Precious Metal;71.14
 Trousers, Textile;61.03 or 61.04 or 62.03 or 62.04
Trout;Chapter 3
Trucks - Dump;87.04
Trucks - Fork Lift;84.27
Trucks - Hand, not Mechanically Propelled;87.16
Trucks - Platform;87.09
Trucks - Railway, Mechanically Propelled;86.03
Trucks - Works, Without Lifting Equipment;87.09
Truing Wheels, Discs, Etc;68.04
Truncheons;93.04
Trunks, Travelling;42.02
T Shirts;61.09
Tsinglee Garden Canes;14.01
Tube Forming Machines, Metal Working;84.63
Tubers and Tuberous Roots;06.01
 Tube and Pipe Fittings - of Copper;74.12
Tube and Pipe Fittings - of Iron or Steel;73.07
Tube and Pipe Fittings - of Aluminium;76.09
Tube and Pipe Fittings - of Lead;78.05
Tube and Pipe Fittings - of Magnesium;81.04
Tube and Pipe Fittings - of Nickel;75.07
Tube and Pipe Fittings - of Tin;80.06
Tube and Pipe Fittings - of Zinc;79.06
